"","sugu","vanus","vanus3","lapsed","emaharidus","isaharidus","kaaslane","staatus3","tervis","haridus","haridustase","sissetulek","meeldib_oppida","literacy","numeracy","psolvskills"
"6580","Mees",44,"25-49","Jah","Kesk","Põhi","Jah","Hõivatud","Hea","Kesk","Keskmine",2754.14,"Mõningal määral",321.515,289.026,285.839
"6581","Mees",23,"16-24","Ei","Kõrg","Kõrg","Ei","Hõivatud","Suurepärane","Kesk","Keskmine",NA,"Suurel määral",356.101,346.862,359.972
"6582","Naine",58,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Halb","Rakenduskõrg","Kõrge",300,"Suurel määral",271.563,269.624,NA
"6583","Naine",36,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Rakenduskõrg","Kõrge",841.812,"Suurel määral",279.73,267.15,307.316
"6584","Naine",64,"50+","Jah","Kesk","Kõrg","Jah","Hõivatud","Hea","Kesk","Keskmine",250,"Väga vähe",299.556,257.791,NA
"6585","Naine",33,"25-49","Jah","Põhi",NA,"Ei","Mitteaktiivne","Hea","Akadeemiline kõrg","Kõrge",NA,"Suurel määral",232.689,229.645,267.188
"6586","Mees",43,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Suurepärane","Rakenduskõrg","Kõrge",NA,"Suurel määral",304.998,297.72,313.37
"6587","Mees",55,"50+","Jah","Kesk","Kesk","Jah","Hõivatud","Rahuldav","Kesk","Keskmine",NA,"Mõningal määral",280.062,272.403,NA
"6588","Naine",21,"16-24","Ei","Kesk","Kesk","Ei","Hõivatud","Hea","Põhi","Madal",113.306,"Mõningal määral",241.929,263.908,236.798
"6589","Mees",48,"25-49","Jah","Põhi","Kesk","Jah","Hõivatud","Rahuldav","Põhi","Madal",644.475,"Mõningal määral",249.361,267.717,231.328
"6590","Mees",49,"25-49","Jah","Kesk","Põhi","Jah","Hõivatud","Rahuldav","Rakenduskõrg","Kõrge",1100.57,"Mõningal määral",243.234,260.512,211.084
"6591","Naine",22,"16-24","Ei","Kesk",NA,"Ei","Hõivatud","Väga hea","Kesk","Keskmine",300,"Väga suurel määral",337.681,270.771,314.714
"6592","Mees",51,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Rahuldav","Kesk-järgne kutse","Keskmine",872.551,"Suurel määral",215.372,242.995,194.363
"6593","Naine",26,"25-49","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Põhi","Madal",NA,"Suurel määral",218.962,257.61,289.333
"6594","Mees",65,"50+","Ei","Põhi","Põhi",NA,"Mitteaktiivne","Halb","Põhi","Madal",NA,"Väga vähe",288.917,284.069,NA
"6595","Naine",48,"25-49","Jah","Põhi","Põhi","Jah","Hõivatud","Väga hea","Akadeemiline kõrg","Kõrge",572.068,"Väga suurel määral",250.07,247.37,260.406
"6596","Naine",56,"50+","Ei","Põhi",NA,"Ei","Mitteaktiivne","Rahuldav","Rakenduskõrg","Kõrge",NA,"Väga suurel määral",272.978,261.438,NA
"6597","Naine",32,"25-49","Jah","Kõrg","Kõrg","Jah","Hõivatud","Hea","Rakenduskõrg","Kõrge",1144.45,"Väga suurel määral",322.566,329.324,320.819
"6598","Naine",52,"50+","Jah","Kesk","Põhi","Jah","Hõivatud","Hea","Kesk","Keskmine",354.957,"Mõningal määral",267.62,266.437,NA
"6599","Mees",16,"16-24","Ei","Kesk","Põhi","Ei",NA,"Väga hea","Põhi","Madal",NA,"Suurel määral",276.531,272.874,300.873
"6600","Naine",51,"50+","Jah","Kõrg","Kõrg","Jah","Hõivatud","Rahuldav","Akadeemiline kõrg","Kõrge",776.02,"Väga vähe",308.329,289.371,NA
"6601","Naine",45,"25-49","Jah","Kesk","Põhi","Jah","Hõivatud","Hea","Kesk","Keskmine",315.482,"Väga vähe",257.309,259.16,257.351
"6602","Mees",64,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Põhi","Madal",1993.06,"Mõningal määral",213.78,228.832,173.774
"6603","Mees",27,"25-49","Jah","Kesk","Kõrg","Jah","Hõivatud","Väga hea","Kesk","Keskmine",881.286,"Mõningal määral",197.492,214.109,160.047
"6604","Mees",33,"25-49","Jah","Kesk","Kõrg","Jah","Hõivatud","Hea","Rakenduskõrg","Kõrge",NA,"Mõningal määral",239.544,215.689,208.528
"6605","Mees",41,"25-49","Jah","Põhi","Kesk","Jah","Mitteaktiivne","Suurepärane","Kesk","Keskmine",NA,"Väga suurel määral",214.607,211.307,349.06
"6606","Naine",52,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Väga hea","Rakenduskõrg","Kõrge",559,"Väga suurel määral",324.032,281.56,278.167
"6607","Naine",37,"25-49","Jah","Kõrg","Põhi","Ei","Hõivatud","Hea","Kesk","Keskmine",282.586,"Mõningal määral",222.714,213.022,193.761
"6608","Naine",65,"50+","Jah","Põhi","Põhi","Jah","Mitteaktiivne","Halb","Kesk","Keskmine",NA,"Suurel määral",309.378,298.644,NA
"6609","Naine",55,"50+","Jah","Kõrg","Kõrg","Ei","Hõivatud","Hea","Rakenduskõrg","Kõrge",1012.87,"Suurel määral",317.44,303.817,NA
"6610","Naine",54,"50+","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",460.223,"Suurel määral",230.577,291.987,260.957
"6611","Mees",16,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Hea","Põhi","Madal",NA,"Suurel määral",334.112,314.362,307.106
"6612","Naine",45,"25-49","Jah","Kesk","Põhi","Jah","Hõivatud","Suurepärane","Kesk-järgne kutse","Keskmine",NA,"Mõningal määral",306.591,271.036,295.273
"6613","Naine",41,"25-49","Jah","Kõrg","Kõrg","Jah","Hõivatud","Rahuldav","Kesk","Keskmine",NA,"Suurel määral",296,292.114,295.491
"6614","Mees",40,"25-49","Jah","Põhi","Kõrg","Jah","Hõivatud","Rahuldav","Põhi","Madal",1012.87,"Suurel määral",250.269,271.225,290.785
"6615","Naine",59,"50+","Jah","Kesk","Kõrg",NA,"Hõivatud","Rahuldav","Kesk","Keskmine",130.977,"Mõningal määral",289.837,223.139,NA
"6616","Mees",33,"25-49","Jah","Kesk",NA,"Jah","Hõivatud","Väga hea","Rakenduskõrg","Kõrge",618.121,"Suurel määral",317.601,352.871,307.62
"6617","Naine",38,"25-49","Jah","Kõrg","Kõrg","Jah","Hõivatud","Suurepärane","Akadeemiline kõrg","Kõrge",1276.03,"Suurel määral",332.182,317.213,299.903
"6618","Mees",59,"50+","Jah","Põhi","Kõrg","Ei","Hõivatud","Hea","Kesk","Keskmine",420.748,"Mõningal määral",299.149,270.381,NA
"6619","Mees",16,"16-24","Ei","Kõrg","Kõrg","Ei","Hõivatud","Halb","Põhi","Madal",193.343,"Suurel määral",282.665,268.798,296.836
"6620","Naine",47,"25-49","Jah","Põhi","Kesk","Jah","Hõivatud","Rahuldav","Kesk","Keskmine",518.119,"Suurel määral",259.949,254.382,214.054
"6621","Mees",49,"25-49","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Kesk","Keskmine",NA,"Väga suurel määral",260.528,236.139,237.912
"6622","Mees",16,"16-24","Ei","Põhi","Kesk","Ei","Hõivatud","Väga hea","Põhi","Madal",NA,"Mõningal määral",282.475,274.071,277.193
"6623","Naine",20,"16-24","Ei","Kesk","Kesk","Jah","Hõivatud","Hea","Kesk","Keskmine",585,"Väga suurel määral",340.497,325.244,284.838
"6624","Mees",25,"25-49","Ei","Kesk","Kesk","Ei","Hõivatud","Väga hea","Kesk","Keskmine",697.071,"Väga suurel määral",306.248,265.882,332.062
"6625","Mees",26,"25-49","Ei","Kõrg","Kõrg",NA,"Hõivatud","Suurepärane","Kesk","Keskmine",693.333,"Suurel määral",330.338,317.627,315.621
"6626","Mees",17,"16-24","Ei","Kõrg","Kesk","Ei","Mitteaktiivne","Hea","Põhi","Madal",NA,"Mõningal määral",260.192,303.099,287.605
"6627","Naine",25,"25-49","Ei","Kõrg","Kesk","Ei","Hõivatud","Hea","Kesk","Keskmine",223.374,"Suurel määral",273.409,253.989,284.036
"6628","Naine",51,"50+","Jah","Kesk","Põhi","Jah","Hõivatud","Väga hea","Akadeemiline kõrg","Kõrge",600,"Suurel määral",310.147,273.98,299.942
"6629","Naine",62,"50+","Jah","Kõrg","Põhi","Jah","Hõivatud","Rahuldav","Kesk","Keskmine",618.121,"Mõningal määral",241.745,220.458,NA
"6630","Naine",62,"50+","Jah","Põhi","Põhi","Jah","Mitteaktiivne","Halb","Kesk","Keskmine",NA,"Mõningal määral",253.243,238.547,NA
"6631","Naine",64,"50+","Jah","Kesk","Kesk","Jah","Mitteaktiivne","Hea","Kesk-järgne kutse","Keskmine",NA,"Mõningal määral",225.451,249.481,230.372
"6632","Naine",24,"16-24","Ei","Kõrg","Kesk","Jah","Hõivatud","Väga hea","Akadeemiline kõrg","Kõrge",486.539,"Väga suurel määral",246.898,304.868,350.048
"6633","Mees",62,"50+","Jah","Kesk","Põhi",NA,"Mitteaktiivne","Halb","Kesk","Keskmine",NA,"Üldse mitte",244.326,242.031,NA
"6634","Mees",57,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Rahuldav","Põhi","Madal",260,"Mõningal määral",293.363,263.327,NA
"6635","Naine",16,"16-24","Ei","Põhi","Põhi","Ei","Mitteaktiivne","Hea","Põhi","Madal",NA,"Mõningal määral",221.786,180.291,237.637
"6636","Naine",16,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Suurepärane","Põhi","Madal",NA,"Suurel määral",280.914,254.05,272.9
"6637","Mees",49,"25-49","Jah","Põhi","Põhi","Jah","Hõivatud","Suurepärane","Akadeemiline kõrg","Kõrge",1000,"Suurel määral",296.539,293.127,NA
"6638","Naine",23,"16-24","Ei","Kesk","Kesk","Ei","Töötu","Hea","Kesk","Keskmine",NA,"Väga suurel määral",301.26,289.768,276.266
"6639","Naine",39,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Rakenduskõrg","Kõrge",NA,"Mõningal määral",234.103,265.782,263.181
"6640","Naine",45,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Põhi","Madal",749.704,"Suurel määral",322.089,295.494,NA
"6641","Naine",17,"16-24","Ei","Põhi","Põhi","Ei","Mitteaktiivne","Hea","Põhi","Madal",NA,"Suurel määral",309.851,289.337,332.673
"6642","Naine",63,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Rahuldav","Kesk","Keskmine",420.748,"Mõningal määral",270.556,267.994,NA
"6643","Naine",26,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Suurepärane","Kesk","Keskmine",578.647,"Väga suurel määral",301.476,294.373,293.933
"6644","Naine",51,"50+","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Mõningal määral",240.914,242.268,NA
"6645","Naine",45,"25-49","Jah","Kõrg","Kõrg","Ei","Hõivatud","Hea","Rakenduskõrg","Kõrge",NA,"Väga suurel määral",306.685,334.418,315
"6646","Mees",40,"25-49","Jah","Põhi","Kesk","Jah","Hõivatud","Hea","Kesk","Keskmine",1400,"Mõningal määral",297.074,244.781,255.415
"6647","Naine",52,"50+","Jah","Kesk","Kõrg","Jah","Hõivatud","Rahuldav","Rakenduskõrg","Kõrge",NA,"Väga suurel määral",286.197,303.378,285.314
"6648","Mees",45,"25-49","Jah","Kõrg","Kõrg","Jah","Hõivatud","Rahuldav","Akadeemiline kõrg","Kõrge",1394.46,"Mõningal määral",380.279,380.607,355
"6649","Naine",44,"25-49","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Põhi","Madal",420.748,"Mõningal määral",266.77,241.826,210.805
"6650","Mees",21,"16-24","Ei","Kõrg","Kõrg","Ei","Töötu","Hea","Kesk","Keskmine",NA,"Väga suurel määral",352.366,295.101,328.867
"6651","Mees",23,"16-24","Jah","Kesk","Põhi","Jah","Töötu","Hea","Kesk","Keskmine",NA,"Suurel määral",349.548,324.022,323.585
"6652","Mees",63,"50+","Jah","Põhi","Põhi","Jah","Mitteaktiivne","Rahuldav","Põhi","Madal",NA,"Üldse mitte",292.784,278.132,NA
"6653","Mees",59,"50+","Jah","Põhi","Põhi","Jah","Mitteaktiivne","Hea","Kesk","Keskmine",NA,"Suurel määral",294.948,229.105,NA
"6654","Mees",20,"16-24","Ei","Kõrg","Kõrg","Ei","Hõivatud","Suurepärane","Kesk","Keskmine",NA,"Väga suurel määral",286.422,299.451,263.682
"6655","Mees",35,"25-49","Jah","Kõrg","Kõrg","Jah","Hõivatud","Hea","Rakenduskõrg","Kõrge",1276.03,"Väga suurel määral",235.498,249.903,NA
"6656","Naine",51,"50+","Jah","Põhi","Põhi","Jah","Töötu","Rahuldav","Põhi","Madal",NA,"Mõningal määral",169.664,180.496,NA
"6657","Naine",63,"50+","Ei","Põhi","Põhi",NA,"Hõivatud","Hea","Kesk-järgne kutse","Keskmine",289.166,"Suurel määral",312.949,313.868,NA
"6658","Naine",57,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Rahuldav","Kesk","Keskmine",468.449,"Suurel määral",250.06,279.428,265.558
"6659","Mees",30,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Rahuldav","Kesk-järgne kutse","Keskmine",639,"Suurel määral",337.431,356.725,335.409
"6660","Naine",40,"25-49","Jah","Põhi","Põhi","Jah","Hõivatud","Rahuldav","Kesk","Keskmine",NA,"Üldse mitte",278.093,286.921,NA
"6661","Naine",17,"16-24","Ei","Kõrg","Kõrg","Ei","Mitteaktiivne","Hea","Põhi","Madal",NA,"Mõningal määral",340.711,293.293,331.573
"6662","Naine",55,"50+","Jah","Põhi","Põhi","Jah","Mitteaktiivne","Halb","Kesk","Keskmine",NA,"Väga vähe",253.875,234.522,NA
"6663","Mees",45,"25-49","Jah","Kesk","Põhi","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",1430.82,"Suurel määral",267.487,246.888,266.639
"6664","Mees",44,"25-49","Jah","Põhi","Põhi","Jah","Hõivatud","Suurepärane","Kesk","Keskmine",NA,"Väga suurel määral",300.621,311.087,286.512
"6665","Naine",58,"50+","Jah","Põhi","Põhi","Ei","Hõivatud","Hea","Rakenduskõrg","Kõrge",565.489,"Mõningal määral",207.954,213.375,206.465
"6666","Naine",57,"50+","Jah","Kesk","Kesk","Ei","Hõivatud","Hea","Kesk-järgne kutse","Keskmine",NA,"Suurel määral",195.627,209.568,209.012
"6667","Naine",33,"25-49","Jah","Kõrg","Põhi","Jah","Hõivatud","Suurepärane","Akadeemiline kõrg","Kõrge",646,"Suurel määral",244.466,273.188,232.098
"6668","Mees",20,"16-24","Ei",NA,"Kesk","Ei","Hõivatud","Hea","Põhi","Madal",1539.2,"Mõningal määral",284.562,283.345,286.398
"6669","Mees",35,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Kesk-järgne kutse","Keskmine",1012.87,"Mõningal määral",248.769,282.548,272.032
"6670","Naine",52,"50+","Jah","Kesk","Kesk","Jah","Hõivatud","Rahuldav","Rakenduskõrg","Kõrge",282.586,"Üldse mitte",190.857,230.634,NA
"6671","Naine",40,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Kesk","Keskmine",650,"Suurel määral",338.913,290.843,307.358
"6672","Mees",38,"25-49","Ei","Kesk","Kesk","Jah","Hõivatud","Hea","Kesk","Keskmine",NA,"Mõningal määral",323.52,338.332,315.944
"6673","Mees",31,"25-49","Jah","Kesk","Kõrg","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",NA,"Mõningal määral",252.91,280.805,236.028
"6674","Mees",41,"25-49","Jah","Kesk","Kesk","Jah","Töötu","Rahuldav","Kesk","Keskmine",NA,"Väga vähe",267.362,229.901,270.723
"6675","Mees",55,"50+","Jah","Kesk","Kesk","Jah","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Mõningal määral",273.456,261.305,NA
"6676","Naine",40,"25-49","Jah","Põhi","Kesk","Ei","Hõivatud","Hea","Rakenduskõrg","Kõrge",354.957,"Mõningal määral",250.123,270.51,312.784
"6677","Naine",64,"50+","Jah","Põhi","Kesk","Jah","Mitteaktiivne","Hea","Kesk","Keskmine",NA,"Mõningal määral",193.69,229.452,198.617
"6678","Naine",42,"25-49","Jah","Kesk","Kõrg","Jah","Hõivatud","Hea","Rakenduskõrg","Kõrge",644.475,"Mõningal määral",250.082,243.986,231.334
"6679","Naine",34,"25-49","Jah","Põhi","Põhi","Ei","Hõivatud","Suurepärane","Akadeemiline kõrg","Kõrge",NA,"Suurel määral",362.786,313.846,NA
"6680","Naine",61,"50+","Jah","Kesk","Kesk",NA,"Hõivatud","Rahuldav","Akadeemiline kõrg","Kõrge",NA,"Väga suurel määral",343.539,332.657,NA
"6681","Mees",54,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Väga hea","Kesk","Keskmine",NA,"Mõningal määral",312.34,332.746,295.97
"6682","Naine",41,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Põhi","Madal",683.913,"Suurel määral",369.823,311.712,NA
"6683","Naine",58,"50+","Jah","Kesk","Kesk","Jah","Mitteaktiivne","Rahuldav","Akadeemiline kõrg","Kõrge",NA,"Suurel määral",280.7,303.08,263.724
"6684","Mees",27,"25-49","Ei","Kõrg","Kõrg","Ei","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",1078.66,"Suurel määral",286.172,311.479,298.833
"6685","Naine",60,"50+","Ei","Põhi","Põhi","Jah","Hõivatud","Rahuldav","Akadeemiline kõrg","Kõrge",NA,"Mõningal määral",278.799,293.995,260.707
"6686","Naine",17,"16-24","Ei","Põhi","Põhi","Ei","Töötu","Suurepärane","Põhi","Madal",NA,"Mõningal määral",247.188,239.894,259.032
"6687","Mees",59,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Rahuldav","Kesk","Keskmine",565.489,"Suurel määral",290.298,297.662,NA
"6688","Mees",58,"50+","Jah","Põhi","Kesk",NA,"Hõivatud","Hea","Kesk-järgne kutse","Keskmine",NA,"Mõningal määral",272.262,292.072,NA
"6689","Mees",47,"25-49","Jah","Kesk","Kõrg","Jah","Hõivatud","Väga hea","Akadeemiline kõrg","Kõrge",2600,"Väga suurel määral",313.591,370.229,331.423
"6690","Naine",38,"25-49","Jah","Kõrg","Kesk","Jah","Mitteaktiivne","Hea","Kesk","Keskmine",NA,"Mõningal määral",334.765,296.34,308.048
"6691","Mees",48,"25-49","Jah","Põhi","Põhi","Jah","Hõivatud","Väga hea","Rakenduskõrg","Kõrge",802.337,"Suurel määral",299.024,307.979,247.019
"6692","Naine",56,"50+","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Kesk","Keskmine",416.399,"Väga vähe",213.8,218.959,229.912
"6693","Naine",60,"50+","Jah","Kesk","Kesk","Jah","Mitteaktiivne","Hea","Rakenduskõrg","Kõrge",NA,"Väga vähe",289.32,324.203,269.195
"6694","Naine",62,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Kesk","Keskmine",578.647,"Väga suurel määral",266.928,237.048,NA
"6695","Naine",29,"25-49","Jah","Kõrg",NA,"Ei","Mitteaktiivne","Hea","Rakenduskõrg","Kõrge",NA,"Suurel määral",217.507,209.131,NA
"6696","Naine",22,"16-24","Ei",NA,NA,"Ei","Hõivatud","Hea","Kesk","Keskmine",381.273,"Suurel määral",302.666,296.841,306.214
"6697","Mees",28,"25-49","Ei","Kesk","Põhi",NA,"Hõivatud","Rahuldav","Põhi","Madal",NA,"Suurel määral",241.748,274.459,273.362
"6698","Mees",35,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Kesk","Keskmine",NA,"Mõningal määral",252.665,259.311,257.484
"6699","Mees",28,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Kesk","Keskmine",683.913,"Mõningal määral",217.231,243.395,263.512
"6700","Naine",30,"25-49","Jah","Kesk","Põhi","Jah","Mitteaktiivne","Hea","Kesk","Keskmine",NA,"Suurel määral",291.608,287.397,323.648
"6701","Mees",32,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Väga hea","Akadeemiline kõrg","Kõrge",NA,"Suurel määral",260.425,251.484,252.456
"6702","Mees",48,"25-49","Jah","Kõrg","Kõrg","Jah","Hõivatud","Rahuldav","Rakenduskõrg","Kõrge",328.64,"Suurel määral",253.72,233.169,NA
"6703","Naine",22,"16-24","Ei","Kõrg","Kesk","Ei","Hõivatud","Rahuldav","Põhi","Madal",520,"Suurel määral",310.872,278.511,283.124
"6704","Mees",39,"25-49","Jah","Kesk","Kõrg",NA,"Hõivatud","Rahuldav","Akadeemiline kõrg","Kõrge",NA,"Mõningal määral",284.658,323.536,308.196
"6705","Naine",40,"25-49","Jah","Põhi","Kesk","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",1670.78,"Mõningal määral",320.713,341.87,304.426
"6706","Naine",55,"50+","Jah","Põhi","Kesk","Ei","Hõivatud","Rahuldav","Akadeemiline kõrg","Kõrge",670.755,"Mõningal määral",305.991,261.227,260.061
"6707","Naine",49,"25-49","Jah","Põhi","Põhi","Ei","Hõivatud","Hea","Rakenduskõrg","Kõrge",815.496,"Suurel määral",268.558,286.612,276.163
"6708","Naine",37,"25-49","Jah","Kõrg","Kesk","Jah","Hõivatud","Hea","Kesk","Keskmine",NA,"Mõningal määral",270.894,301.631,291.455
"6709","Mees",47,"25-49","Jah","Põhi","Põhi","Jah","Hõivatud","Suurepärane","Rakenduskõrg","Kõrge",1604.99,"Suurel määral",306.222,322.237,294.863
"6710","Mees",29,"25-49","Ei","Kesk","Kõrg","Jah","Töötu","Rahuldav","Põhi","Madal",NA,"Suurel määral",257.094,251.562,NA
"6711","Naine",23,"16-24","Ei","Kõrg","Kõrg","Jah","Hõivatud","Väga hea","Rakenduskõrg","Kõrge",2360.01,"Suurel määral",295.746,280.76,286.684
"6712","Mees",31,"25-49","Jah","Kõrg","Kõrg","Jah","Hõivatud","Hea","Põhi","Madal",NA,"Mõningal määral",309.942,320.454,274.901
"6713","Naine",17,"16-24","Ei","Kõrg","Kesk","Ei","Hõivatud","Väga hea","Põhi","Madal",NA,"Mõningal määral",264.263,250.557,279.197
"6714","Naine",53,"50+","Jah","Kesk","Kesk","Ei","Hõivatud","Hea","Rakenduskõrg","Kõrge",927,"Mõningal määral",301.858,268.112,253.935
"6715","Mees",37,"25-49","Jah","Kõrg","Kõrg","Jah","Hõivatud","Hea","Kesk","Keskmine",3249.77,"Suurel määral",252.837,282.654,236.154
"6716","Naine",41,"25-49","Jah","Kesk","Kesk","Ei","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Suurel määral",269.396,272.719,NA
"6717","Mees",48,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Halb","Kesk","Keskmine",NA,"Suurel määral",242.295,277.29,248.634
"6718","Naine",63,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Väga hea","Kesk","Keskmine",881.286,"Suurel määral",275.628,276.178,245.927
"6719","Mees",41,"25-49","Ei","Kesk","Põhi","Jah","Mitteaktiivne","Rahuldav","Põhi","Madal",NA,"Väga vähe",217.184,186.951,NA
"6720","Naine",62,"50+","Jah","Põhi","Põhi","Jah","Mitteaktiivne","Hea","Akadeemiline kõrg","Kõrge",NA,"Mõningal määral",280.554,276.605,254.628
"6721","Mees",17,"16-24","Ei","Kõrg","Kesk","Ei","Mitteaktiivne","Hea","Põhi","Madal",NA,"Suurel määral",296.84,236.337,277.42
"6722","Naine",50,"50+","Jah","Põhi","Põhi","Ei","Hõivatud","Väga hea","Akadeemiline kõrg","Kõrge",1012.87,"Mõningal määral",319.553,312.628,293.143
"6723","Naine",18,"16-24","Ei","Kõrg","Kõrg","Jah","Mitteaktiivne","Suurepärane","Kesk","Keskmine",NA,"Suurel määral",361.705,330.155,361.249
"6724","Naine",25,"25-49","Ei","Kõrg","Kesk","Jah","Hõivatud","Väga hea","Kesk","Keskmine",453.644,"Suurel määral",352.539,325.409,352.555
"6725","Naine",51,"50+","Jah","Kõrg","Kõrg","Ei","Hõivatud","Hea","Kesk","Keskmine",NA,"Suurel määral",241.727,272.466,253.762
"6726","Mees",34,"25-49","Ei","Kõrg","Kesk","Jah","Hõivatud","Väga hea","Kesk","Keskmine",2657.65,"Mõningal määral",296.19,324.532,311.899
"6727","Mees",50,"50+","Jah","Põhi","Kesk","Jah","Hõivatud","Hea","Kesk-järgne kutse","Keskmine",NA,"Mõningal määral",285.707,295.63,NA
"6728","Mees",57,"50+","Jah","Kesk","Kõrg","Jah","Hõivatud","Rahuldav","Akadeemiline kõrg","Kõrge",1539.2,"Mõningal määral",274.072,280.874,232.224
"6729","Naine",48,"25-49","Jah","Kesk","Põhi","Jah","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Mõningal määral",268.125,331.937,NA
"6730","Mees",58,"50+","Jah","Põhi","Kesk","Jah","Töötu","Hea","Rakenduskõrg","Kõrge",NA,"Mõningal määral",261.425,255.744,NA
