"","sugu","vanus","vanus3","lapsed","emaharidus","isaharidus","kaaslane","staatus3","tervis","haridus","haridustase","sissetulek","meeldib_oppida","literacy","numeracy","psolvskills"
"6178","Mees",37,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",NA,"Suurel maaral",230.7802,262.882,NA
"6179","Mees",35,"25-49","Jah","Pohi","Pohi","Jah","Hoivatud","Hea","Kesk","Keskmine",NA,"Vaga suurel maaral",251.6519,234.2583,NA
"6180","Mees",39,"25-49","Jah","Pohi","Pohi",NA,"Hoivatud","Hea","Pohi","Madal",1012.869,"Moningal maaral",294.9501,295.4677,NA
"6181","Naine",20,"16-24","Ei","Kesk","Kesk","Ei","Hoivatud","Rahuldav","Kesk","Keskmine",486.5391,"Suurel maaral",289.7452,274.7072,253.9868
"6182","Naine",44,"25-49","Jah","Pohi","Pohi","Ei","Hoivatud","Hea","Kesk","Keskmine",552.3303,"Suurel maaral",300.2507,283.21,274.907
"6183","Naine",55,"50+","Jah","Pohi","Kesk","Ei","Hoivatud","Rahuldav","Akadeemiline korg","Korge",552.3303,"Vaga suurel maaral",220.2467,228.9753,190.9057
"6184","Mees",24,"16-24","Ei","Korg","Kesk","Ei","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Moningal maaral",269.1375,316.5156,295.3251
"6185","Mees",59,"50+","Jah","Kesk",NA,"Jah","Tootu","Hea","Kesk","Keskmine",NA,"Moningal maaral",226.2825,222.7015,NA
"6186","Mees",46,"25-49","Jah","Pohi","Kesk","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",NA,"Moningal maaral",264.8274,315.0491,248.951
"6187","Mees",16,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Hea","Pohi","Madal",NA,"Suurel maaral",270.0024,273.0004,277.4722
"6188","Mees",34,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Rahuldav","Akadeemiline korg","Korge",1137.872,"Vaga suurel maaral",325.96,328.1732,322.4113
"6189","Mees",20,"16-24","Ei","Pohi","Pohi","Ei","Hoivatud","Hea","Kesk","Keskmine",NA,"Moningal maaral",242.2191,262.3655,192.782
"6190","Mees",43,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Halb","Kesk","Keskmine",1802.363,"Vaga vahe",131.049,181.5496,220.4553
"6191","Naine",44,"25-49","Jah","Kesk","Kesk","Jah","Tootu","Hea","Kesk","Keskmine",NA,"Suurel maaral",262.1358,254.3341,NA
"6192","Mees",34,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Hea","Rakenduskorg","Korge",1276.034,"Vaga suurel maaral",302.8762,269.5077,309.6325
"6193","Naine",51,"50+","Jah","Pohi","Pohi",NA,"Hoivatud","Rahuldav","Rakenduskorg","Korge",NA,"Moningal maaral",263.9062,296.9587,260.8221
"6194","Mees",45,"25-49","Jah","Pohi","Kesk","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",552.3303,"Moningal maaral",252.4697,251.3969,NA
"6195","Mees",56,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Vaga hea","Akadeemiline korg","Korge",NA,"Suurel maaral",290.5641,312.04,291.3448
"6196","Naine",60,"50+","Jah","Kesk","Pohi","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",NA,"Moningal maaral",302.3569,272.4145,289.4005
"6197","Naine",52,"50+","Jah","Pohi","Pohi",NA,"Tootu","Rahuldav","Kesk","Keskmine",NA,"Suurel maaral",270.5801,238.3487,NA
"6198","Mees",46,"25-49","Jah","Kesk",NA,"Jah","Hoivatud","Rahuldav","Kesk","Keskmine",1040,"Vaga vahe",194.0399,224.9919,159.3281
"6199","Mees",21,"16-24","Ei","Pohi","Kesk","Ei","Hoivatud","Hea","Kesk","Keskmine",683.9127,"Suurel maaral",281.5655,344.001,293.1003
"6200","Naine",34,"25-49","Ei","Kesk","Pohi",NA,"Tootu","Rahuldav","Pohi","Madal",NA,"Moningal maaral",188.0143,165.4439,NA
"6201","Naine",41,"25-49","Jah","Kesk","Pohi","Jah","Hoivatud","Vaga hea","Akadeemiline korg","Korge",1500,"Vaga suurel maaral",332.9351,313.3808,301.8467
"6202","Mees",63,"50+","Jah","Kesk","Kesk","Jah","Mitteaktiivne","Hea","Akadeemiline korg","Korge",NA,"Suurel maaral",270.4672,312.5354,261.3685
"6203","Mees",22,"16-24","Jah","Kesk","Kesk","Ei","Hoivatud","Hea","Pohi","Madal",1461.574,"Vaga suurel maaral",177.2808,190.027,202.9368
"6204","Mees",56,"50+","Jah","Pohi","Pohi","Jah","Tootu","Halb","Kesk","Keskmine",NA,"Suurel maaral",287.1527,269.0813,NA
"6205","Naine",64,"50+","Jah",NA,NA,"Jah","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Vaga vahe",262.7259,284.0258,NA
"6206","Naine",43,"25-49","Ei","Korg","Korg",NA,"Tootu","Vaga hea","Akadeemiline korg","Korge",NA,"Vaga suurel maaral",306.394,332.8181,309.028
"6207","Mees",39,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Vaga hea","Rakenduskorg","Korge",NA,"Suurel maaral",281.9389,308.0202,273.968
"6208","Mees",31,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Hea","Kesk","Keskmine",1012.869,"Suurel maaral",258.1032,261.0473,245.6275
"6209","Naine",58,"50+","Jah",NA,NA,"Jah","Mitteaktiivne","Rahuldav","Pohi","Madal",NA,"Vaga vahe",149.4415,108.5454,NA
"6210","Naine",25,"25-49","Jah","Pohi","Kesk","Jah","Mitteaktiivne","Vaga hea","Kesk","Keskmine",NA,"Suurel maaral",286.2685,217.59,NA
"6211","Mees",51,"50+","Jah","Kesk","Pohi","Jah","Hoivatud","Halb","Kesk","Keskmine",872.551,"Suurel maaral",270.2697,253.0745,NA
"6212","Mees",16,"16-24","Ei","Pohi","Kesk","Ei","Mitteaktiivne","Hea","Pohi","Madal",NA,"Suurel maaral",313.7317,303.876,310.1906
"6213","Naine",53,"50+","Jah","Kesk",NA,"Jah","Hoivatud","Rahuldav","Kesk","Keskmine",289.1655,"Moningal maaral",308.3818,265.8233,NA
"6214","Naine",44,"25-49","Jah","Kesk","Pohi","Ei","Hoivatud","Suureparane","Rakenduskorg","Korge",486.5391,"Suurel maaral",273.8134,272.3963,296.2218
"6215","Naine",53,"50+","Jah","Pohi","Pohi","Ei","Hoivatud","Rahuldav","Rakenduskorg","Korge",683.9127,"Vaga suurel maaral",273.5714,255.9544,NA
"6216","Mees",37,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Hea","Pohi","Madal",486.5391,"Moningal maaral",260.2251,246.6889,NA
"6217","Naine",47,"25-49","Jah","Korg","Korg","Jah","Tootu","Hea","Pohi","Madal",NA,"Suurel maaral",333.7273,272.9682,NA
"6218","Naine",50,"50+","Jah","Kesk","Pohi","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",385,"Moningal maaral",320.0604,322.7165,NA
"6219","Naine",63,"50+","Jah","Pohi","Pohi",NA,"Hoivatud","Hea","Akadeemiline korg","Korge",NA,"Moningal maaral",333.1086,337.238,265.5509
"6220","Mees",45,"25-49","Jah","Korg",NA,"Jah","Hoivatud","Hea","Akadeemiline korg","Korge",NA,"Vaga suurel maaral",346.6192,373.6819,374.7384
"6221","Naine",64,"50+","Ei","Pohi","Pohi","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",114.3451,"Moningal maaral",326.6599,291.4743,NA
"6222","Naine",50,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Hea","Kesk","Keskmine",499.6784,"Vaga suurel maaral",256.9333,240.8761,231.4149
"6223","Naine",21,"16-24","Ei","Korg","Korg","Ei","Hoivatud","Vaga hea","Kesk","Keskmine",NA,"Vaga suurel maaral",322.1093,349.2643,361.3377
"6224","Naine",23,"16-24","Ei","Korg","Korg","Jah","Hoivatud","Vaga hea","Akadeemiline korg","Korge",1408.333,"Suurel maaral",362.1221,305.3719,340.6117
"6225","Mees",24,"16-24","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Vaga hea","Pohi","Madal",NA,"Suurel maaral",234.7618,235.4761,260.6341
"6226","Mees",57,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Suureparane","Kesk","Keskmine",881.2864,"Vaga vahe",233.8956,227.1147,192.3146
"6227","Naine",27,"25-49","Jah","Pohi","Kesk","Jah",NA,"Halb","Pohi","Madal",NA,"Vaga suurel maaral",272.0121,261.714,271.6862
"6228","Naine",52,"50+","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Halb","Kesk","Keskmine",NA,"Vaga vahe",209.3275,240.9549,NA
"6229","Naine",27,"25-49","Ei","Pohi","Pohi","Ei","Hoivatud","Hea","Kesk","Keskmine",552.3303,"Moningal maaral",332.1288,255.3445,NA
"6230","Naine",17,"16-24","Ei","Korg","Kesk","Ei","Mitteaktiivne","Vaga hea","Pohi","Madal",NA,"Moningal maaral",324.235,297.092,307.9551
"6231","Mees",47,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Rahuldav","Rakenduskorg","Korge",2916.667,"Moningal maaral",283.2296,278.4002,NA
"6232","Mees",51,"50+","Jah","Kesk","Kesk","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",815.4951,"Moningal maaral",248.0686,259.54,238.5294
"6233","Mees",51,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Rahuldav","Rakenduskorg","Korge",1100.627,"Vaga vahe",293.3358,274.2079,NA
"6234","Naine",26,"25-49","Ei","Kesk","Korg","Ei","Hoivatud","Vaga hea","Akadeemiline korg","Korge",815.4951,"Vaga suurel maaral",354.3109,326.9411,321.2809
"6235","Naine",21,"16-24","Ei","Kesk","Pohi","Jah","Hoivatud","Hea","Kesk","Keskmine",545.3444,"Suurel maaral",303.0631,315.5822,272.0788
"6236","Naine",22,"16-24","Ei","Kesk","Korg","Ei","Hoivatud","Vaga hea","Kesk","Keskmine",302.3007,"Vaga suurel maaral",275.4405,314.4906,318.4993
"6237","Mees",33,"25-49","Ei","Pohi","Kesk",NA,"Tootu","Rahuldav","Pohi","Madal",NA,"Vaga vahe",242.1208,211.5215,NA
"6238","Mees",45,"25-49","Jah","Pohi","Pohi","Jah","Hoivatud","Hea","Kesk","Keskmine",618.1215,"Moningal maaral",308.6899,271.6852,NA
"6239","Mees",63,"50+","Ei","Kesk","Kesk","Jah","Mitteaktiivne","Rahuldav","Pohi","Madal",NA,"Suurel maaral",249.9012,211.6141,NA
"6240","Naine",20,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Suureparane","Kesk","Keskmine",NA,"Suurel maaral",262.5084,261.3259,308.0379
"6241","Naine",20,"16-24","Ei","Kesk","Korg","Jah","Mitteaktiivne","Vaga hea","Kesk","Keskmine",NA,"Suurel maaral",328.4396,338.983,342.2819
"6242","Naine",58,"50+","Jah","Pohi","Pohi",NA,"Hoivatud","Vaga hea","Akadeemiline korg","Korge",1276.034,"Suurel maaral",317.1843,289.9199,NA
"6243","Naine",42,"25-49","Jah","Kesk","Pohi","Jah","Hoivatud","Hea","Kesk","Keskmine",290,"Moningal maaral",314.0429,278.7192,NA
"6244","Mees",45,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",NA,"Vaga suurel maaral",302.0216,341.1776,282.1167
"6245","Mees",39,"25-49","Jah","Pohi","Kesk","Jah","Hoivatud","Vaga hea","Rakenduskorg","Korge",1157.609,"Suurel maaral",243.2061,209.3687,NA
"6246","Mees",62,"50+","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Rahuldav","Rakenduskorg","Korge",NA,"Vaga vahe",249.7379,255.3141,NA
"6247","Mees",17,"16-24","Ei","Pohi","Pohi","Ei","Mitteaktiivne","Hea","Pohi","Madal",NA,"Suurel maaral",232.1798,201.9558,236.3191
"6248","Mees",29,"25-49","Ei","Kesk","Kesk",NA,"Hoivatud","Vaga hea","Pohi","Madal",2516.165,"Moningal maaral",304.8941,289.9663,NA
"6249","Mees",32,"25-49","Ei","Kesk","Kesk",NA,"Hoivatud","Hea","Kesk","Keskmine",2128.958,"Suurel maaral",357.6612,365.4419,NA
"6250","Mees",24,"16-24","Ei","Korg","Kesk","Jah","Hoivatud","Hea","Pohi","Madal",975,"Suurel maaral",364.4548,352.2803,349.3091
"6251","Mees",44,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Vaga hea","Kesk-jargne kutse","Keskmine",1539.198,"Suurel maaral",309.4084,341.2674,298.6976
"6252","Mees",59,"50+","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Halb","Kesk","Keskmine",NA,"Vaga vahe",234.4045,264.5125,NA
"6253","Mees",29,"25-49","Ei","Kesk","Kesk","Ei","Tootu","Rahuldav","Kesk","Keskmine",NA,"Suurel maaral",286.4476,271.5241,NA
"6254","Mees",53,"50+","Jah","Kesk","Korg","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",552.3303,"Moningal maaral",272.0489,250.165,220.2735
"6255","Mees",23,"16-24","Ei","Kesk","Kesk","Jah","Hoivatud","Vaga hea","Rakenduskorg","Korge",881.2864,"Moningal maaral",265.5956,266.7143,NA
"6256","Mees",44,"25-49","Jah","Kesk","Korg","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",NA,"Suurel maaral",302.5351,280.0233,304.5063
"6257","Naine",65,"50+","Jah","Korg","Korg","Jah","Mitteaktiivne","Vaga hea","Akadeemiline korg","Korge",NA,"Moningal maaral",346.555,360.7129,298.0518
"6258","Mees",20,"16-24","Ei","Kesk","Kesk","Ei","Hoivatud","Suureparane","Kesk","Keskmine",618.1215,"Suurel maaral",259.6781,240.3324,265.2373
"6259","Naine",45,"25-49","Jah","Pohi","Pohi","Jah","Hoivatud","Vaga hea","Kesk","Keskmine",1144.451,"Moningal maaral",268.3267,259.1194,280.5891
"6260","Mees",18,"16-24","Ei","Korg","Kesk","Ei","Mitteaktiivne","Hea","Pohi","Madal",NA,"Suurel maaral",282.4358,270.9894,292.42
"6261","Mees",41,"25-49","Jah","Kesk","Korg","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",NA,"Suurel maaral",324.4044,326.3535,291.6599
"6262","Naine",21,"16-24","Ei","Korg","Pohi","Ei","Hoivatud","Vaga hea","Kesk","Keskmine",NA,"Suurel maaral",264.0806,261.0815,262.9138
"6263","Naine",51,"50+","Jah","Pohi","Kesk","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",947.0776,"Moningal maaral",229.0632,245.4385,190.9064
"6264","Mees",50,"50+","Jah","Kesk","Korg","Jah","Hoivatud","Hea","Kesk","Keskmine",866.6667,"Suurel maaral",259.2059,268.0695,NA
"6265","Naine",53,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",299.6921,"Suurel maaral",328.8097,321.246,NA
"6266","Naine",48,"25-49","Jah","Pohi","Pohi","Jah","Hoivatud","Halb","Kesk","Keskmine",328.6402,"Moningal maaral",254.107,254.4956,NA
"6267","Naine",48,"25-49","Jah","Kesk","Kesk","Ei","Hoivatud","Hea","Akadeemiline korg","Korge",552.3303,"Moningal maaral",261.5623,241.8105,253.6868
"6268","Mees",45,"25-49","Jah","Pohi","Pohi","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",779.9679,"Suurel maaral",329.8153,346.3641,315.8468
"6269","Mees",34,"25-49","Ei","Kesk","Pohi",NA,"Tootu","Hea","Kesk","Keskmine",NA,"Suurel maaral",275.3571,276.3211,270.9217
"6270","Naine",52,"50+","Jah","Kesk","Pohi","Jah","Hoivatud","Halb","Rakenduskorg","Korge",383,"Suurel maaral",318.1378,339.9651,328.4719
"6271","Naine",30,"25-49","Ei","Kesk","Korg","Ei","Hoivatud","Hea","Kesk","Keskmine",364,"Suurel maaral",328.9161,321.5106,299.7553
"6272","Mees",44,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Vaga hea","Akadeemiline korg","Korge",1670.781,"Suurel maaral",350.4788,344.2348,283.5233
"6273","Naine",30,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",520,"Suurel maaral",284.8405,282.4985,303.7517
"6274","Naine",50,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",350,"Moningal maaral",231.2658,213.1663,NA
"6275","Naine",56,"50+","Jah",NA,"Korg","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",618.1215,"Uldse mitte",258.2755,258.9488,239.4669
"6276","Naine",64,"50+","Jah","Pohi","Kesk","Jah","Mitteaktiivne","Halb","Kesk","Keskmine",NA,"Suurel maaral",245.9713,235.9547,222.8952
"6277","Mees",25,"25-49","Ei","Kesk","Kesk","Ei","Tootu","Hea","Kesk","Keskmine",NA,"Suurel maaral",331.2289,284.1723,291.6508
"6278","Mees",46,"25-49","Jah","Pohi","Pohi","Jah","Hoivatud","Halb","Kesk","Keskmine",368.115,"Vaga vahe",247.3639,283.3437,232.8003
"6279","Naine",59,"50+","Jah","Pohi","Pohi",NA,"Hoivatud","Hea","Kesk-jargne kutse","Keskmine",618.1215,"Moningal maaral",293.8757,290.8984,NA
"6280","Naine",60,"50+","Jah","Pohi","Pohi","Ei","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Moningal maaral",290.3277,259.1122,NA
"6281","Naine",52,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Hea","Kesk","Keskmine",533,"Moningal maaral",255.9136,220.0439,NA
"6282","Naine",41,"25-49","Ei","Kesk","Kesk","Jah","Hoivatud","Vaga hea","Akadeemiline korg","Korge",NA,"Suurel maaral",320.2555,278.2232,NA
"6283","Mees",40,"25-49","Jah","Pohi","Kesk","Ei","Tootu","Halb","Kesk","Keskmine",NA,"Moningal maaral",215.5467,203.3805,NA
"6284","Naine",20,"16-24","Ei","Kesk","Korg","Jah","Hoivatud","Hea","Kesk","Keskmine",618.1215,"Moningal maaral",339.8818,298.1213,321.5725
"6285","Naine",65,"50+","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Rahuldav","Akadeemiline korg","Korge",NA,"Moningal maaral",287.3296,278.4307,NA
"6286","Mees",58,"50+","Jah","Kesk","Kesk","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",NA,"Suurel maaral",272.5042,303.539,246.4761
"6287","Naine",48,"25-49","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Halb","Pohi","Madal",NA,"Suurel maaral",279.8697,291.7607,NA
"6288","Naine",34,"25-49","Jah","Kesk","Korg","Jah","Mitteaktiivne","Hea","Kesk-jargne kutse","Keskmine",NA,"Suurel maaral",285.9615,273.9196,260.1464
"6289","Naine",58,"50+","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Halb","Kesk","Keskmine",NA,"Moningal maaral",272.0194,270.2803,NA
"6290","Mees",54,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Vaga hea","Akadeemiline korg","Korge",NA,"Suurel maaral",309.8529,308.8,268.2331
"6291","Naine",58,"50+","Jah","Korg","Korg","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",1350,"Suurel maaral",270.5468,296.4032,297.6951
"6292","Mees",51,"50+","Jah","Korg","Korg","Jah","Hoivatud","Hea","Kesk","Keskmine",1276.034,"Suurel maaral",272.1795,325.105,260.8104
"6293","Mees",64,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",2000,"Suurel maaral",303.2149,324.9863,273.7129
"6294","Naine",53,"50+","Jah","Kesk",NA,NA,"Hoivatud","Rahuldav","Kesk","Keskmine",657.5963,"Suurel maaral",230.9957,252.6184,253.578
"6295","Naine",50,"50+","Jah","Pohi","Pohi","Ei","Hoivatud","Rahuldav","Kesk","Keskmine",486.5391,"Moningal maaral",194.2085,220.1193,167.6259
"6296","Naine",64,"50+","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Moningal maaral",272.9164,248.8008,NA
"6297","Naine",42,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Hea","Kesk","Keskmine",1012.869,"Suurel maaral",286.863,277.1347,304.3441
"6298","Mees",32,"25-49","Ei","Kesk",NA,"Ei","Hoivatud","Rahuldav","Kesk","Keskmine",486.5391,"Moningal maaral",239.4485,240.2991,NA
"6299","Naine",29,"25-49","Jah","Korg","Korg","Ei","Hoivatud","Vaga hea","Kesk","Keskmine",973.394,"Suurel maaral",256.026,243.6856,288.9487
"6300","Naine",58,"50+","Jah","Pohi","Kesk","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",740,"Vaga vahe",215.5565,203.4898,224.1666
"6301","Naine",23,"16-24","Jah","Pohi","Kesk","Jah","Hoivatud","Hea","Kesk","Keskmine",273.3756,"Suurel maaral",320.0699,278.1605,286.2613
"6302","Mees",20,"16-24","Ei","Korg","Pohi","Ei","Tootu","Hea","Kesk","Keskmine",NA,"Suurel maaral",273.6878,274.4364,271.0505
"6303","Mees",47,"25-49","Jah","Kesk","Pohi","Ei","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Vaga vahe",280.3603,236.4786,NA
"6304","Mees",30,"25-49","Jah","Kesk","Korg","Jah","Hoivatud","Vaga hea","Pohi","Madal",NA,"Vaga suurel maaral",253.0329,292.2361,245.5308
"6305","Mees",34,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Vaga hea","Kesk","Keskmine",NA,"Suurel maaral",267.3578,303.8861,262.2196
"6306","Mees",49,"25-49","Jah","Pohi","Pohi","Jah","Tootu","Rahuldav","Kesk","Keskmine",NA,"Suurel maaral",244.8208,228.904,NA
"6307","Naine",43,"25-49","Jah","Kesk","Pohi","Jah","Tootu","Rahuldav","Kesk","Keskmine",NA,"Suurel maaral",316.2523,287.2494,275.3017
"6308","Mees",19,"16-24","Ei","Kesk","Kesk","Jah","Hoivatud","Vaga hea","Kesk","Keskmine",NA,"Suurel maaral",264.8282,321.9227,292.0952
"6309","Mees",61,"50+","Jah","Korg","Kesk","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",NA,"Suurel maaral",247.9193,263.9604,234.7623
"6310","Naine",42,"25-49","Jah","Kesk","Pohi","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",881.2864,"Vaga suurel maaral",268.7916,315.8523,273.3461
"6311","Naine",36,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Rahuldav","Akadeemiline korg","Korge",1407.616,"Uldse mitte",308.9859,343.67,312.3311
"6312","Naine",37,"25-49","Jah","Korg","Kesk","Jah","Hoivatud","Vaga hea","Akadeemiline korg","Korge",749.7039,"Suurel maaral",331.1282,335.3627,304.9294
"6313","Naine",65,"50+","Jah","Pohi","Pohi","Ei","Mitteaktiivne","Hea","Rakenduskorg","Korge",NA,"Moningal maaral",277.7242,247.6154,NA
"6314","Naine",62,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",550.3136,"Suurel maaral",237.3426,244.8406,193.147
"6315","Naine",62,"50+","Jah","Pohi","Pohi","Ei","Hoivatud","Rahuldav","Kesk","Keskmine",NA,"Moningal maaral",271.9613,286.3276,266.6643
"6316","Naine",17,"16-24","Ei","Pohi","Kesk","Ei","Mitteaktiivne","Vaga hea","Pohi","Madal",NA,"Moningal maaral",270.5011,284.0814,288.0264
"6317","Naine",24,"16-24","Ei","Kesk","Kesk","Ei","Hoivatud","Vaga hea","Pohi","Madal",NA,"Moningal maaral",284.5861,297.9576,301.4431
"6318","Naine",24,"16-24","Ei","Kesk","Pohi","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",1012.869,"Vaga suurel maaral",276.7171,279.8475,270.9499
"6319","Mees",25,"25-49","Ei","Korg","Korg","Ei","Hoivatud","Hea","Pohi","Madal",619,"Vaga suurel maaral",346.3664,339.3633,369.0004
"6320","Naine",59,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Rahuldav","Pohi","Madal",NA,"Moningal maaral",249.4545,250.9131,NA
"6321","Naine",47,"25-49","Jah","Pohi","Pohi","Jah","Hoivatud","Rahuldav","Rakenduskorg","Korge",530.3769,"Moningal maaral",235.3378,235.8466,NA
"6322","Naine",29,"25-49","Ei","Kesk","Kesk","Jah","Hoivatud","Hea","Kesk","Keskmine",618.1215,"Moningal maaral",289.8676,319.9691,309.4022
"6323","Mees",26,"25-49","Ei","Korg","Korg",NA,"Hoivatud","Hea","Rakenduskorg","Korge",2328.693,"Suurel maaral",296.9001,284.9656,NA
"6324","Mees",36,"25-49","Ei","Pohi","Kesk",NA,"Hoivatud","Hea","Kesk","Keskmine",823.3333,"Vaga vahe",306.5788,302.0088,326.3906
"6325","Naine",41,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Vaga hea","Akadeemiline korg","Korge",2591.858,"Suurel maaral",383.2887,375.5856,374.3007
"6326","Mees",23,"16-24","Ei","Kesk","Kesk","Ei","Hoivatud","Suureparane","Kesk","Keskmine",NA,"Suurel maaral",249.8988,219.8689,242.5877
"6327","Naine",18,"16-24","Ei","Korg",NA,"Ei","Mitteaktiivne","Hea","Pohi","Madal",NA,"Suurel maaral",255.0849,260.4663,279.314
"6328","Naine",24,"16-24","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Hea","Kesk","Keskmine",NA,"Suurel maaral",252.6439,233.8329,277.8886
"6329","Naine",46,"25-49","Jah","Pohi","Pohi","Jah","Hoivatud","Vaga hea","Rakenduskorg","Korge",486.5391,"Suurel maaral",302.9568,318.5953,277.9378
"6330","Naine",37,"25-49","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Halb","Pohi","Madal",NA,"Moningal maaral",268.7775,251.0392,NA
"6331","Mees",54,"50+","Jah","Pohi","Pohi","Jah","Tootu","Hea","Rakenduskorg","Korge",NA,"Moningal maaral",264.1249,305.5975,NA
"6332","Mees",55,"50+","Jah","Korg","Kesk","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",486.5391,"Vaga vahe",234.4788,212.3433,NA
"6333","Naine",26,"25-49","Jah",NA,NA,"Jah","Hoivatud","Vaga hea","Kesk","Keskmine",540,"Vaga suurel maaral",295.3667,271.4518,284.3015
"6334","Naine",31,"25-49","Ei","Korg","Korg","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",600,"Suurel maaral",316.8318,284.4553,257.2542
"6335","Naine",45,"25-49","Jah","Pohi","Kesk","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",881.2864,"Vaga suurel maaral",303.216,280.5803,NA
"6336","Naine",51,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Vaga hea","Kesk","Keskmine",520,"Suurel maaral",264.9116,260.5562,234.747
"6337","Mees",61,"50+","Jah","Korg","Kesk","Jah","Hoivatud","Rahuldav","Rakenduskorg","Korge",630,"Vaga suurel maaral",213.5019,172.4022,NA
"6338","Mees",21,"16-24","Ei","Korg","Korg","Ei","Mitteaktiivne","Vaga hea","Kesk","Keskmine",NA,"Moningal maaral",304.438,276.1115,312.3265
"6339","Naine",43,"25-49","Jah","Kesk","Kesk","Ei","Hoivatud","Hea","Akadeemiline korg","Korge",NA,"Vaga suurel maaral",251.1444,290.7391,276.3029
